dt_captura,no_emissor,link,no_tipo_rating,de_rating_br,dt_acao_rating,de_acao_rating,de_outlook,de_classe,de_escala
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PAGBEM,https://www.liberumratings.com.br/detalhes-ativo/29197,FIDC,CP1,2026-08-28,Encerramento,Estável,Senior,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PAGBEM,https://www.liberumratings.com.br/detalhes-ativo/29197,FIDC,CP1,2026-08-28,Confirmação,Estável,Senior,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PAGBEM,https://www.liberumratings.com.br/detalhes-ativo/29197,FIDC,AA,2026-08-28,Confirmação,Estável,Senior,Longo prazo
2026-09-25,HOPE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,https://www.liberumratings.com.br/detalhes-ativo/29196,FIDC,B,2026-08-28,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,HOPE CONSIGNADO I DE RESPONSABILIDADE LIMITADA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/29190,FIDC,A+,2026-08-28,Atribuição,Estável,Senior,Longo prazo
2026-09-25,JC 4870 VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS FIDC-NP,https://www.liberumratings.com.br/detalhes-ativo/29193,FIDC,CCC,2026-08-26,Encerramento,Estável,Subordinada,Longo prazo
2026-09-25,CORUJA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29171,FIDC,B+,2026-08-26,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,CORUJA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29171,FIDC,CP3,2026-08-26,Confirmação,Estável,Senior,Curto prazo
2026-09-25,CORUJA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29171,FIDC,BBB+,2026-08-26,Confirmação,Estável,Senior,Longo prazo
2026-09-25,K2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/29153,FIDC,BBB+,2026-08-24,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,K2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/29153,FIDC,A-,2026-08-24,Confirmação,Estável,Senior,Longo prazo
2026-09-25,SQUID FUNDO DE INVESTIMENTO EM DIRETOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/29177,FIDC,BB-,2026-08-21,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,SQUID FUNDO DE INVESTIMENTO EM DIRETOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/29177,FIDC,CP4,2026-08-21,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,SQUID FUNDO DE INVESTIMENTO EM DIRETOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/29177,FIDC,CP4,2026-08-21,Confirmação,Negativa,Senior,Curto prazo
2026-09-25,SQUID FUNDO DE INVESTIMENTO EM DIRETOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/29177,FIDC,BB+,2026-08-21,Confirmação,Negativa,Senior,Longo prazo
2026-09-25,SQUID FUNDO DE INVESTIMENTO EM DIRETOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/29177,FIDC,CCC,2026-08-21,Confirmação,Negativa,Subordinada,Longo prazo
2026-09-25,LGX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS – RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29182,FIDC,BB,2026-08-21,Confirmação,Negativa,Senior,Longo prazo
2026-09-25,LGX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS – RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29182,FIDC,CP5,2026-08-21,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,LGX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS – RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29182,FIDC,B+,2026-08-21,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,LGX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS – RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29182,FIDC,CP4,2026-08-21,Confirmação,Negativa,Senior,Curto prazo
2026-09-25,LGX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS – RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29182,FIDC,CCC,2026-08-21,Confirmação,Negativa,Subordinada,Longo prazo
2026-09-25,MOUSTACHE RAPPI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29175,FIDC,CP2,2026-08-25,Confirmação,Estável,Senior,Curto prazo
2026-09-25,MOUSTACHE RAPPI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29175,FIDC,A,2026-08-25,Confirmação,Estável,Senior,Longo prazo
2026-09-25,MOUSTACHE RAPPI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29175,FIDC,A-,2026-08-25,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,MOUSTACHE RAPPI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29175,FIDC,CP2,2026-08-25,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,MOUSTACHE RAPPI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29175,FIDC,A-,2026-08-25,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,OKNO 1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/29101,FIDC,CP3,2026-08-20,Confirmação,Estável,Senior,Curto prazo
2026-09-25,OKNO 1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/29101,FIDC,BBB-,2026-08-20,Confirmação,Estável,Senior,Longo prazo
2026-09-25,OKNO 1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/29101,FIDC,CP4,2026-08-20,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,OKNO 1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/29101,FIDC,BB,2026-08-20,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,VECTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/29184,FIDC,CP3,2026-09-10,Confirmação,Estável,Senior,Curto prazo
2026-09-25,VECTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/29184,FIDC,CP3,2026-09-10,Confirmação,Estável,Senior,Curto prazo
2026-09-25,VECTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/29184,FIDC,BBB-,2026-09-10,Confirmação,Estável,Senior,Longo prazo
2026-09-25,VECTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/29184,FIDC,BBB-,2026-09-10,Confirmação,Estável,Senior,Longo prazo
2026-09-25,OPERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL,https://www.liberumratings.com.br/detalhes-ativo/29186,FIDC,BBB,2026-08-19,Confirmação,Positiva,Mezanino,Longo prazo
2026-09-25,OPERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL,https://www.liberumratings.com.br/detalhes-ativo/29186,FIDC,CP3,2026-08-19,Confirmação,Positiva,Mezanino,Curto prazo
2026-09-25,OPERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL,https://www.liberumratings.com.br/detalhes-ativo/29186,FIDC,A,2026-08-19,Confirmação,Positiva,Senior,Longo prazo
2026-09-25,OPERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL,https://www.liberumratings.com.br/detalhes-ativo/29186,FIDC,CP2,2026-08-19,Confirmação,Positiva,Senior,Curto prazo
2026-09-25,OPERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL,https://www.liberumratings.com.br/detalhes-ativo/29186,FIDC,B,2026-08-19,Confirmação,Positiva,Subordinada,Longo prazo
2026-09-25,R&G FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,https://www.liberumratings.com.br/detalhes-ativo/29145,FIDC,A,2026-08-19,Confirmação,Estável,Senior,Longo prazo
2026-09-25,R&G FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,https://www.liberumratings.com.br/detalhes-ativo/29145,FIDC,A,2026-08-19,Confirmação,Estável,Senior,Longo prazo
2026-09-25,R&G FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,https://www.liberumratings.com.br/detalhes-ativo/29145,FIDC,CP2,2026-08-19,Confirmação,Estável,Senior,Curto prazo
2026-09-25,R&G FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,https://www.liberumratings.com.br/detalhes-ativo/29145,FIDC,A,2026-08-19,Confirmação,Estável,Senior,Longo prazo
2026-09-25,R&G FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,https://www.liberumratings.com.br/detalhes-ativo/29145,FIDC,CP2,2026-08-19,Confirmação,Estável,Senior,Curto prazo
2026-09-25,LITUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,https://www.liberumratings.com.br/detalhes-ativo/29135,FIDC,BBB-,2026-08-19,Confirmação,Estável,Senior,Longo prazo
2026-09-25,LITUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,https://www.liberumratings.com.br/detalhes-ativo/29135,FIDC,CP3,2026-08-19,Confirmação,Estável,Senior,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MEUCASHCARD,https://www.liberumratings.com.br/detalhes-ativo/29183,FIDC,CP4,2026-08-18,Encerramento,Estável,Mezanino,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MEUCASHCARD,https://www.liberumratings.com.br/detalhes-ativo/29183,FIDC,CP4,2026-08-18,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MEUCASHCARD,https://www.liberumratings.com.br/detalhes-ativo/29183,FIDC,BB,2026-08-18,Encerramento,Estável,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MEUCASHCARD,https://www.liberumratings.com.br/detalhes-ativo/29183,FIDC,BB,2026-08-18,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MEUCASHCARD,https://www.liberumratings.com.br/detalhes-ativo/29183,FIDC,B,2026-08-18,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,PINE LIFT I CARTÃO INSS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS – RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29173,FIDC,AA,2026-08-17,Confirmação,Estável,Senior,Longo prazo
2026-09-25,PINE LIFT I CARTÃO INSS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS – RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29173,FIDC,CP4,2026-08-17,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,PINE LIFT I CARTÃO INSS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS – RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29173,FIDC,BB+,2026-08-17,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,PINE LIFT I CARTÃO INSS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS – RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29173,FIDC,CP1,2026-08-17,Confirmação,Estável,Senior,Curto prazo
2026-09-25,MAIS TODOS PF FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS FINANCEIRO RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29172,FIDC,BB,2026-08-17,Confirmação,Estável,Senior,Longo prazo
2026-09-25,MAIS TODOS PF FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS FINANCEIRO RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29172,FIDC,CP4,2026-08-17,Confirmação,Estável,Senior,Curto prazo
2026-09-25,MAIS TODOS PF FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS FINANCEIRO RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29172,FIDC,BB,2026-08-17,Confirmação,Estável,Senior,Longo prazo
2026-09-25,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29179,FIDC,CP4,2026-08-14,Confirmação,Estável,Senior,Curto prazo
2026-09-25,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29179,FIDC,BB+,2026-08-14,Confirmação,Estável,Senior,Longo prazo
2026-09-25,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29179,FIDC,BB+,2026-08-14,Confirmação,Estável,Senior,Longo prazo
2026-09-25,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29179,FIDC,CP4,2026-08-14,Confirmação,Estável,Senior,Curto prazo
2026-09-25,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29179,FIDC,CCC,2026-08-14,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29179,FIDC,B,2026-08-14,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29179,FIDC,CP5,2026-08-14,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29179,FIDC,CP5,2026-08-14,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29179,FIDC,B,2026-08-14,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29179,FIDC,BB+,2026-08-14,Confirmação,Estável,Senior,Longo prazo
2026-09-25,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29179,FIDC,CP4,2026-08-14,Confirmação,Estável,Senior,Curto prazo
2026-09-25,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29179,FIDC,BB+,2026-08-14,Confirmação,Estável,Senior,Longo prazo
2026-09-25,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29179,FIDC,CP4,2026-08-14,Confirmação,Estável,Senior,Curto prazo
2026-09-25,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29179,FIDC,B,2026-08-14,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29179,FIDC,CP5,2026-08-14,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/29178,FIDC,BB,2026-08-14,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/29178,FIDC,CP4,2026-08-14,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/29178,FIDC,CP3,2026-08-14,Confirmação,Estável,Senior,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/29178,FIDC,CP3,2026-08-14,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/29178,FIDC,BBB-,2026-08-14,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/29178,FIDC,CP4,2026-08-14,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/29178,FIDC,BBB-,2026-08-14,Confirmação,Estável,Senior,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/29178,FIDC,CP3,2026-08-14,Confirmação,Estável,Senior,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/29178,FIDC,BBB-,2026-08-14,Confirmação,Estável,Senior,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/29178,FIDC,CP3,2026-08-14,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/29178,FIDC,BBB-,2026-08-14,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/29178,FIDC,BB,2026-08-14,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,CISS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS PRESTACAO DE SERVICOS,https://www.liberumratings.com.br/detalhes-ativo/29176,FIDC,CP2,2026-08-14,Confirmação,Estável,Senior,Curto prazo
2026-09-25,CISS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS PRESTACAO DE SERVICOS,https://www.liberumratings.com.br/detalhes-ativo/29176,FIDC,A,2026-08-14,Confirmação,Estável,Senior,Longo prazo
2026-09-25,CISS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS PRESTACAO DE SERVICOS,https://www.liberumratings.com.br/detalhes-ativo/29176,FIDC,CP2,2026-08-14,Confirmação,Estável,Senior,Curto prazo
2026-09-25,CISS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS PRESTACAO DE SERVICOS,https://www.liberumratings.com.br/detalhes-ativo/29176,FIDC,A,2026-08-14,Confirmação,Estável,Senior,Longo prazo
2026-09-25,HARPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS – RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29167,FIDC,BBB+,2026-08-26,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,HARPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS – RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29167,FIDC,A+,2026-08-26,Confirmação,Estável,Senior,Longo prazo
2026-09-25,HARPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS – RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29167,FIDC,CP3,2026-08-26,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,HARPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS – RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29167,FIDC,A+,2026-08-26,Confirmação,Estável,Senior,Longo prazo
2026-09-25,HARPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS – RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29167,FIDC,BBB+,2026-08-26,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,HARPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS – RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29167,FIDC,CP2,2026-08-26,Confirmação,Estável,Senior,Curto prazo
2026-09-25,HARPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS – RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29167,FIDC,CP2,2026-08-26,Confirmação,Estável,Senior,Curto prazo
2026-09-25,HARPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS – RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29167,FIDC,CP3,2026-08-26,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,HARPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS – RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29167,FIDC,A+,2026-08-26,Confirmação,Estável,Senior,Longo prazo
2026-09-25,HARPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS – RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/29167,FIDC,A+,2026-08-26,Confirmação,Estável,Senior,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA HOME EQUITY,https://www.liberumratings.com.br/detalhes-ativo/29165,FIDC,A+,2026-08-13,Confirmação,Estável,Senior,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA HOME EQUITY,https://www.liberumratings.com.br/detalhes-ativo/29165,FIDC,A+,2026-08-13,Confirmação,Estável,Senior,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA HOME EQUITY,https://www.liberumratings.com.br/detalhes-ativo/29165,FIDC,CP2,2026-08-13,Confirmação,Estável,Senior,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA HOME EQUITY,https://www.liberumratings.com.br/detalhes-ativo/29165,FIDC,CP3,2026-08-13,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA HOME EQUITY,https://www.liberumratings.com.br/detalhes-ativo/29165,FIDC,CP2,2026-08-13,Confirmação,Estável,Senior,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA HOME EQUITY,https://www.liberumratings.com.br/detalhes-ativo/29165,FIDC,CP3,2026-08-13,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA HOME EQUITY,https://www.liberumratings.com.br/detalhes-ativo/29165,FIDC,CP2,2026-08-13,Confirmação,Estável,Senior,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA HOME EQUITY,https://www.liberumratings.com.br/detalhes-ativo/29165,FIDC,CP3,2026-08-13,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA HOME EQUITY,https://www.liberumratings.com.br/detalhes-ativo/29165,FIDC,CP2,2026-08-13,Confirmação,Estável,Senior,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA HOME EQUITY,https://www.liberumratings.com.br/detalhes-ativo/29165,FIDC,CP2,2026-08-13,Confirmação,Estável,Senior,Curto prazo
